wavelength,Heat Sweep 100C,Heat Sweep 150C,Heat Sweep 200C,Heat Sweep 230,Heat Sweep 50C,Heat Sweep RT
190,1.9249999999999998,1.8499999999999999,1.9249999999999998,2.0666666666666664,2.025,1.9600000000000002
191,1.75,1.7,1.725,1.8999999999999997,1.9,1.8199999999999998
192,1.7000000000000002,1.625,1.7,1.7666666666666666,1.75,1.7399999999999998
193,1.625,1.6,1.625,1.6666666666666667,1.7000000000000002,1.6599999999999997
194,1.5750000000000002,1.5750000000000002,1.5499999999999998,1.6666666666666667,1.6749999999999998,1.6599999999999997
195,1.5750000000000002,1.525,1.525,1.6666666666666667,1.625,1.6599999999999997
196,1.5750000000000002,1.525,1.525,1.6333333333333335,1.6,1.6
197,1.525,1.5,1.5,1.6000000000000003,1.5750000000000002,1.6
198,1.525,1.5,1.5,1.6000000000000003,1.6,1.58
199,1.525,1.5,1.5,1.6000000000000003,1.6,1.6
200,1.55,1.5,1.5,1.6000000000000003,1.6,1.6
201,1.6,1.5750000000000002,1.5,1.6000000000000003,1.675,1.6599999999999997
202,1.625,1.6,1.525,1.6333333333333335,1.7,1.7
203,1.7,1.625,1.5750000000000002,1.7,1.75,1.7
204,1.7750000000000001,1.7,1.625,1.7333333333333334,1.8,1.8
205,1.8499999999999999,1.8,1.7,1.8,1.9249999999999998,1.9
206,2.025,1.9500000000000002,1.8499999999999999,2.0,2.1,2.1
207,2.225,2.15,2.0,2.1,2.275,2.3
208,2.45,2.4,2.2,2.333333333333333,2.525,2.54
209,2.75,2.7,2.4250000000000003,2.6,2.8499999999999996,2.8600000000000003
210,3.075,3.0,2.7249999999999996,2.9333333333333336,3.2,3.2
211,3.525,3.4,3.1,3.2999999999999994,3.625,3.6
212,3.95,3.8499999999999996,3.475,3.7000000000000006,4.05,4.08
213,4.425000000000001,4.2749999999999995,3.9,4.166666666666667,4.55,4.58
214,4.975,4.8500000000000005,4.3500000000000005,4.666666666666667,5.125,5.140000000000001
215,5.175000000000001,5.025,4.45,4.8,5.375,5.380000000000001
216,5.6,5.425,4.8,5.199999999999999,5.75,5.840000000000001
217,6.175000000000001,6.025,5.3,5.766666666666667,6.3500000000000005,6.42
218,6.875,6.625,5.875,6.333333333333333,7.025,7.12
219,7.5,7.3,6.425000000000001,7.0,7.75,7.76
220,8.225,7.975,7.075,7.666666666666667,8.475,8.48
221,8.925,8.625,7.7,8.3,9.15,9.219999999999999
222,9.575,9.25,8.275,8.966666666666667,9.825,9.879999999999999
223,10.425,10.05,9.225,9.866666666666667,10.725,10.780000000000001
224,11.049999999999999,10.625,9.825000000000001,10.466666666666667,11.350000000000001,11.42
225,11.549999999999999,11.05,10.275,10.933333333333332,11.850000000000001,11.92
226,11.95,11.425,10.65,11.333333333333334,12.225,12.280000000000001
227,12.175,11.674999999999999,10.875,11.633333333333333,12.5,12.5
228,12.275000000000002,11.700000000000001,10.975,11.733333333333334,12.55,12.5
229,12.075,11.525,10.924999999999999,11.6,12.3,12.379999999999999
230,11.850000000000001,11.350000000000001,10.825,11.433333333333332,12.225,12.14
231,11.675,11.175,10.725000000000001,11.233333333333334,12.024999999999999,12.040000000000001
232,11.4,10.975,10.525,10.933333333333332,11.775000000000002,11.76
233,11.200000000000001,10.750000000000002,10.3,10.733333333333334,11.5,11.540000000000001
234,10.899999999999999,10.475,10.025,10.433333333333332,11.275000000000002,11.24
235,10.6,10.174999999999999,9.725,10.233333333333333,10.95,10.98
236,10.35,9.899999999999999,9.475,9.933333333333332,10.700000000000001,10.64
237,10.1,9.625,9.2,9.633333333333333,10.375,10.34
238,9.85,9.425,9.0,9.366666666666667,10.125,10.14
239,9.675,9.25,8.825000000000001,9.233333333333333,9.975,9.94
240,9.575,9.15,8.7,9.033333333333333,9.875,9.84
241,9.575,9.125,8.675,9.033333333333333,9.85,9.8
242,9.575,9.125,8.65,9.033333333333333,9.825,9.74
243,9.525,9.075,8.55,8.966666666666667,9.775,9.64
244,9.525,9.075,8.55,8.966666666666667,9.775,9.7
245,9.775,9.350000000000001,8.75,9.033333333333333,10.075,9.98
246,10.225,9.75,9.1,9.433333333333332,10.55,10.44
247,10.625,10.1,9.45,9.933333333333332,11.0,10.8
248,10.975,10.375,9.775,10.2,11.25,11.1
249,11.275000000000002,10.674999999999999,10.125,10.5,11.575,11.44
250,11.75,11.125,10.5,10.833333333333334,12.1,12.0
251,12.399999999999999,11.825,11.075,11.366666666666667,12.8,12.74
252,13.175,12.55,11.725000000000001,12.1,13.6,13.440000000000001
253,13.925,13.225,12.4,12.833333333333334,14.325,14.12
254,14.575,13.8,12.975,13.433333333333332,15.049999999999999,14.7
255,15.3,14.5,13.575,14.033333333333333,15.825,15.459999999999999
256,16.075000000000003,15.275000000000002,14.275000000000002,14.733333333333334,16.6,16.32
257,16.95,16.125,15.049999999999999,15.6,17.424999999999997,17.160000000000004
258,17.85,16.975,15.875,16.433333333333334,18.35,18.02
259,18.725,17.75,16.675,17.333333333333332,19.225,18.919999999999998
260,19.425,18.325,17.4,18.0,19.975,19.639999999999997
261,19.875,18.675000000000004,17.975,18.5,20.35,20.04
262,20.05,18.975,18.225,18.733333333333334,20.549999999999997,20.299999999999997
263,20.325,19.325,18.5,18.866666666666667,20.924999999999997,20.52
264,20.7,19.700000000000003,18.875,19.2,21.375,20.9
265,21.175,20.125,19.3,19.666666666666668,21.85,21.380000000000003
266,21.675,20.575,19.7,20.166666666666668,22.35,21.82
267,22.05,20.95,20.1,20.666666666666668,22.775,22.240000000000002
268,22.35,21.175,20.375,21.0,23.049999999999997,22.5
269,22.55,21.325000000000003,20.6,21.233333333333334,23.299999999999997,22.7
270,22.775,21.6,20.775,21.400000000000002,23.5,22.9
271,23.1,21.900000000000002,21.05,21.666666666666668,23.875,23.2
272,23.25,21.999999999999996,21.25,21.96666666666667,24.075,23.36
273,23.25,21.95,21.325000000000003,22.0,24.075,23.3
274,23.125,21.900000000000002,21.325000000000003,21.899999999999995,23.95,23.259999999999998
275,23.15,21.95,21.35,21.933333333333337,24.0,23.259999999999998
276,23.35,22.125,21.45,21.96666666666667,24.174999999999997,23.459999999999997
277,23.45,22.25,21.625,22.166666666666668,24.325000000000003,23.56
278,23.525,22.25,21.725,22.233333333333334,24.35,23.580000000000002
279,23.575,22.275,21.75,22.3,24.424999999999997,23.580000000000002
280,23.624999999999996,22.424999999999997,21.800000000000004,22.333333333333332,24.450000000000003,23.6
281,23.75,22.575,21.875,22.46666666666667,24.75,23.82
282,23.900000000000002,22.675000000000004,22.05,22.5,24.8,23.94
283,23.975,22.675000000000004,22.1,22.600000000000005,24.825,23.94
284,23.95,22.675000000000004,22.15,22.633333333333336,24.85,23.94
285,23.975,22.700000000000003,22.200000000000003,22.633333333333336,24.924999999999997,23.94
286,24.049999999999997,22.875,22.275,22.733333333333334,24.975,24.060000000000002
287,24.200000000000003,22.875,22.375,22.96666666666667,25.05,24.080000000000002
288,24.174999999999997,22.875,22.400000000000002,22.96666666666667,25.05,24.080000000000002
289,24.174999999999997,22.924999999999997,22.45,23.0,25.174999999999997,24.16
290,24.35,23.125,22.625,23.166666666666668,25.475,24.300000000000004
291,24.5,23.175000000000004,22.700000000000003,23.266666666666666,25.55,24.439999999999998
292,24.525000000000002,23.175000000000004,22.75,23.266666666666666,25.575,24.439999999999998
293,24.525000000000002,23.225,22.75,23.266666666666666,25.624999999999996,24.46
294,24.575,23.4,22.825000000000003,23.433333333333334,25.75,24.5
295,24.65,23.475,23.025,23.633333333333336,25.875,24.6
296,24.8,23.55,23.15,23.7,26.025,24.759999999999998
297,24.924999999999997,23.575,23.2,23.766666666666666,26.05,24.759999999999998
298,24.924999999999997,23.599999999999998,23.2,23.766666666666666,26.1,24.8
299,24.9,23.599999999999998,23.225,23.733333333333334,26.025,24.72
300,24.950000000000003,23.599999999999998,23.225,23.766666666666666,25.975,24.72
301,24.950000000000003,23.675000000000004,23.275,23.8,26.1,24.840000000000003
302,25.099999999999998,23.75,23.375,23.833333333333332,26.125000000000004,24.919999999999998
303,25.15,23.8,23.425,23.900000000000002,26.175,24.939999999999998
304,25.2,23.825000000000003,23.599999999999998,23.933333333333334,26.325000000000003,25.020000000000003
305,25.4,24.025000000000002,23.700000000000003,24.03333333333333,26.575,25.3
306,25.675,24.200000000000003,23.825000000000003,24.333333333333332,26.8,25.419999999999998
307,25.825000000000003,24.4,24.1,24.633333333333336,27.0,25.7
308,26.05,24.674999999999997,24.3,24.86666666666667,27.225,25.860000000000003
309,26.125,24.725,24.400000000000002,25.066666666666666,27.325000000000003,25.939999999999998
310,26.174999999999997,24.75,24.474999999999998,25.03333333333333,27.325000000000003,25.939999999999998
311,26.25,24.775,24.5,25.03333333333333,27.375,25.96
312,26.325000000000003,24.8,24.525,25.066666666666666,27.450000000000003,26.02
313,26.525000000000002,25.025,24.675,25.233333333333334,27.65,26.259999999999998
314,26.700000000000003,25.175000000000004,24.875,25.53333333333333,27.875,26.439999999999998
315,26.65,25.075,24.900000000000002,25.566666666666666,27.775,26.3
316,26.599999999999998,25.0,24.85,25.399999999999995,27.725,26.24
317,26.725,25.075,24.900000000000002,25.400000000000002,27.799999999999997,26.360000000000003
318,26.950000000000003,25.35,25.125,25.633333333333336,28.0,26.6
319,27.05,25.4,25.225,25.766666666666666,28.075,26.639999999999997
320,27.075,25.424999999999997,25.25,25.766666666666666,28.075,26.660000000000004
321,27.450000000000003,25.8,25.4,26.066666666666666,28.450000000000003,26.96
322,27.95,26.200000000000003,25.799999999999997,26.53333333333333,28.924999999999997,27.419999999999998
323,28.075,26.35,26.05,26.8,29.025000000000002,27.48
324,27.9,26.15,26.025,26.733333333333334,28.875,27.340000000000003
325,27.775,26.025000000000002,25.95,26.633333333333336,28.775,27.24
326,27.775,26.025000000000002,25.9,26.53333333333333,28.724999999999998,27.24
327,27.8,26.05,25.95,26.53333333333333,28.775,27.259999999999998
328,28.025000000000002,26.225,26.075,26.666666666666668,28.924999999999997,27.439999999999998
329,28.325000000000003,26.45,26.299999999999997,26.900000000000002,29.124999999999996,27.68
330,28.575,26.75,26.55,27.166666666666668,29.4,27.959999999999997
331,28.85,27.025000000000002,26.75,27.433333333333334,29.625,28.160000000000004
332,28.875,27.025000000000002,26.799999999999997,27.53333333333333,29.700000000000003,28.160000000000004
333,28.85,26.950000000000003,26.775,27.5,29.650000000000002,28.139999999999997
334,28.85,26.924999999999997,26.75,27.46666666666667,29.650000000000002,28.139999999999997
335,28.875,27.05,26.8,27.5,29.775,28.2
336,29.124999999999996,27.275,26.95,27.766666666666666,29.9,28.459999999999997
337,29.3,27.375,27.15,27.900000000000002,30.025000000000002,28.560000000000002
338,29.35,27.400000000000002,27.175,27.96666666666667,30.099999999999998,28.580000000000002
339,29.5,27.55,27.299999999999997,28.03333333333333,30.225,28.74
340,29.775,27.775,27.525,28.3,30.4,28.98
341,30.05,28.05,27.75,28.566666666666666,30.675,29.22
342,30.300000000000004,28.25,27.974999999999998,28.866666666666664,30.875,29.48
343,30.3,28.25,28.025,28.900000000000002,30.875,29.439999999999998
344,30.124999999999996,28.099999999999998,27.925,28.8,30.675,29.22
345,29.975,28.025000000000002,27.799999999999997,28.599999999999998,30.575,29.080000000000002
346,29.975,28.025000000000002,27.799999999999997,28.5,30.599999999999998,29.119999999999997
347,30.25,28.225,27.925,28.733333333333334,30.775,29.419999999999998
348,30.525,28.450000000000003,28.125,29.0,31.0,29.619999999999997
349,30.7,28.599999999999998,28.275,29.133333333333336,31.150000000000002,29.7
350,30.9,28.75,28.35,29.266666666666666,31.35,29.919999999999998
351,31.1,28.925,28.575,29.53333333333333,31.475,30.020000000000003
352,31.275,29.1,28.7,29.633333333333336,31.525,30.080000000000002
353,31.325000000000003,29.2,28.75,29.733333333333334,31.525,30.2
354,31.425,29.35,28.8,29.733333333333334,31.65,30.259999999999998
355,31.525,29.375,28.924999999999997,29.96666666666667,31.7,30.380000000000003
356,31.5,29.325000000000003,28.9,29.933333333333334,31.7,30.18
357,31.45,29.325000000000003,28.85,29.866666666666664,31.65,30.139999999999997
358,31.550000000000004,29.35,28.9,29.933333333333334,31.75,30.4
359,31.8,29.45,28.975,30.133333333333336,31.85,30.52
360,31.5,29.2,28.875,30.133333333333336,31.65,30.339999999999996
361,30.975,28.75,28.75,29.599999999999998,31.275000000000002,29.959999999999997
362,30.775000000000002,28.7,28.6,29.03333333333333,30.900000000000002,29.959999999999997
363,30.75,28.75,28.549999999999997,29.03333333333333,30.975,29.98
364,30.9,28.825000000000003,28.650000000000002,29.233333333333334,31.150000000000002,30.1
365,31.3,28.95,28.75,29.566666666666663,31.175,30.22
366,31.45,29.075,28.85,29.733333333333334,31.425,30.24
367,31.525,29.25,28.9,29.8,31.549999999999997,30.46
368,31.775,29.5,29.075,29.933333333333334,31.724999999999998,30.580000000000002
369,31.95,29.7,29.25,30.233333333333334,31.9,30.72
370,32.025000000000006,29.775,29.275,30.3,31.950000000000003,30.72
371,32.050000000000004,29.799999999999997,29.325000000000003,30.333333333333332,32.0,30.76
372,32.25,29.875,29.4,30.46666666666667,32.075,30.9
373,32.45,30.1,29.475,30.733333333333334,32.2,30.98
374,32.675,30.25,29.599999999999998,30.833333333333332,32.275000000000006,31.119999999999997
375,32.675,30.25,29.625,30.933333333333334,32.325,31.119999999999997
376,32.4,30.0,29.45,30.833333333333332,32.125,30.879999999999995
377,32.0,29.650000000000002,29.15,30.53333333333333,31.825,30.660000000000004
378,31.8,29.4,29.099999999999998,30.133333333333336,31.675,30.520000000000003
379,31.85,29.450000000000003,29.075,30.066666666666666,31.65,30.5
380,32.199999999999996,29.6,29.075,30.2,31.700000000000003,30.660000000000004
381,32.375,29.75,29.15,30.400000000000002,31.875,30.74
382,32.425,29.85,29.225,30.46666666666667,31.875,30.78
383,32.375,29.725,29.225,30.46666666666667,31.875,30.78
384,32.35,29.725,29.200000000000003,30.46666666666667,31.875,30.78
385,32.35,29.725,29.174999999999997,30.46666666666667,31.85,30.68
386,32.35,29.725,29.125,30.46666666666667,31.8,30.68
387,32.35,29.650000000000002,29.125,30.46666666666667,31.775000000000002,30.639999999999997
388,32.45,29.75,29.15,30.46666666666667,31.775000000000002,30.639999999999997
389,32.650000000000006,29.875,29.174999999999997,30.53333333333333,31.825,30.7
390,33.35,30.7,29.925,31.5,32.6,31.54
391,33.7,30.925,30.225,31.7,32.824999999999996,31.660000000000004
392,33.775,30.975,30.35,31.73333333333333,33.0,31.68
393,33.775,30.975,30.5,31.76666666666667,33.05,31.74
394,33.8,31.0,30.525000000000002,31.8,33.075,31.78
395,33.875,30.975,30.5,31.8,33.1,31.82
396,33.925,31.1,30.575,31.933333333333334,33.25,32.0
397,34.025000000000006,31.249999999999996,30.700000000000003,32.06666666666666,33.300000000000004,32.1
398,34.175,31.325000000000003,30.8,32.13333333333333,33.375,32.14
399,34.2,31.35,30.825000000000003,32.2,33.425000000000004,32.14
400,34.325,31.4,30.85,32.36666666666667,33.5,32.22
401,34.550000000000004,31.475,31.025000000000002,32.43333333333333,33.6,32.339999999999996
402,34.625,31.599999999999998,31.099999999999998,32.53333333333333,33.65,32.4
403,34.65,31.675,31.075,32.63333333333333,33.7,32.4
404,34.65,31.6,31.075,32.63333333333333,33.7,32.36
405,34.625,31.549999999999997,31.025000000000002,32.63333333333333,33.6,32.32000000000001
406,34.6,31.525,31.05,32.56666666666666,33.625,32.32000000000001
407,34.7,31.549999999999997,31.075,32.53333333333333,33.675,32.3
408,34.775,31.6,31.124999999999996,32.666666666666664,33.775,32.38000000000001
409,34.775,31.650000000000002,31.124999999999996,32.766666666666666,33.775,32.44
410,34.849999999999994,31.6,31.15,32.766666666666666,33.75,32.42
411,34.849999999999994,31.6,31.200000000000003,32.733333333333334,33.75,32.4
412,34.875,31.6,31.200000000000003,32.733333333333334,33.75,32.419999999999995
413,34.925000000000004,31.675,31.200000000000003,32.900000000000006,33.85,32.480000000000004
414,34.95,31.724999999999998,31.25,32.96666666666667,33.875,32.58
415,35.050000000000004,31.75,31.275,33.0,33.925,32.62
416,35.125,31.85,31.325000000000003,33.06666666666666,33.975,32.7
417,35.3,31.950000000000003,31.35,33.199999999999996,34.075,32.7
418,35.425,32.05,31.425,33.300000000000004,34.125,32.8
419,35.550000000000004,32.099999999999994,31.5,33.43333333333334,34.275,32.82000000000001
420,35.575,32.125,31.525,33.53333333333333,34.3,32.839999999999996
421,35.5,32.099999999999994,31.55,33.53333333333333,34.3,32.779999999999994
422,35.525000000000006,32.099999999999994,31.6,33.53333333333333,34.3,32.779999999999994
423,35.5,32.099999999999994,31.625,33.53333333333333,34.3,32.82000000000001
424,35.525000000000006,32.099999999999994,31.625,33.53333333333333,34.3,32.779999999999994
425,35.525000000000006,32.099999999999994,31.65,33.5,34.3,32.82000000000001
426,35.45,32.099999999999994,31.65,33.46666666666667,34.3,32.82000000000001
427,35.4,32.099999999999994,31.674999999999997,33.46666666666667,34.3,32.739999999999995
428,35.4,32.099999999999994,31.674999999999997,33.46666666666667,34.275,32.739999999999995
429,35.4,32.099999999999994,31.75,33.46666666666667,34.275,32.739999999999995
430,35.375,32.099999999999994,31.775,33.5,34.275,32.76
431,35.425,32.099999999999994,31.775,33.5,34.3,32.82000000000001
432,35.5,32.099999999999994,31.799999999999997,33.56666666666666,34.3,32.82000000000001
433,35.550000000000004,32.125,31.849999999999994,33.599999999999994,34.3,32.9
434,35.575,32.175000000000004,31.849999999999994,33.7,34.375,32.9
435,35.6,32.175000000000004,31.875,33.733333333333334,34.475,32.92
436,35.625,32.25,31.925,33.733333333333334,34.475,32.94
437,35.7,32.275000000000006,32.025,33.86666666666667,34.5,32.94
438,35.825,32.300000000000004,32.075,33.9,34.625,33.040000000000006
439,35.875,32.35,32.150000000000006,34.06666666666666,34.650000000000006,33.1
440,35.9,32.425,32.2,34.13333333333333,34.650000000000006,33.14
441,35.925,32.45,32.2,34.2,34.675,33.12
442,35.925,32.45,32.275,34.233333333333334,34.675,33.12
443,35.925,32.45,32.275,34.233333333333334,34.7,33.14
444,35.925,32.45,32.349999999999994,34.233333333333334,34.7,33.2
445,36.025,32.525,32.375,34.266666666666666,34.8,33.22
446,36.075,32.599999999999994,32.425,34.36666666666667,34.85,33.32000000000001
447,36.1,32.599999999999994,32.5,34.43333333333334,34.875,33.32000000000001
448,36.1,32.599999999999994,32.525,34.43333333333334,34.9,33.32000000000001
449,36.1,32.599999999999994,32.625,34.43333333333334,34.9,33.339999999999996
450,36.125,32.64999999999999,32.7,34.43333333333334,34.9,33.42
451,36.125,32.725,32.75,34.43333333333334,34.95,33.44
452,36.15,32.775,32.8,34.5,35.050000000000004,33.519999999999996
453,36.224999999999994,32.775,32.824999999999996,34.53333333333333,35.050000000000004,33.519999999999996
454,36.224999999999994,32.8,32.925,34.56666666666666,35.075,33.58
455,36.224999999999994,32.925,32.95,34.63333333333333,35.1,33.62
456,36.325,32.925,33.025,34.699999999999996,35.175,33.72
457,36.45,33.075,33.150000000000006,34.900000000000006,35.275,33.8
458,36.625,33.175,33.225,35.06666666666666,35.425,33.92
459,36.724999999999994,33.275,33.324999999999996,35.266666666666666,35.575,34.0
460,36.724999999999994,33.275,33.375,35.266666666666666,35.575,34.019999999999996
461,36.625,33.25,33.375,35.233333333333334,35.575,33.96
462,36.550000000000004,33.224999999999994,33.475,35.166666666666664,35.550000000000004,33.96
463,36.550000000000004,33.275,33.575,35.166666666666664,35.575,33.96
464,36.65,33.375,33.625,35.266666666666666,35.65,34.040000000000006
465,36.7,33.475,33.7,35.36666666666667,35.725,34.1
466,36.724999999999994,33.525,33.75,35.36666666666667,35.775,34.18
467,36.724999999999994,33.55,33.824999999999996,35.43333333333334,35.825,34.26
468,36.724999999999994,33.599999999999994,33.9,35.5,35.9,34.26
469,36.75,33.675,34.0,35.53333333333333,35.975,34.28
470,36.825,33.724999999999994,34.075,35.56666666666666,36.0,34.379999999999995
471,36.95,33.85,34.175000000000004,35.733333333333334,36.125,34.480000000000004
472,37.025000000000006,33.975,34.25,35.86666666666667,36.224999999999994,34.519999999999996
473,37.075,34.025,34.3,35.9,36.3,34.660000000000004
474,37.15,34.075,34.475,35.96666666666667,36.45,34.8
475,37.25,34.125,34.575,36.13333333333333,36.6,34.879999999999995
476,37.35,34.275,34.650000000000006,36.199999999999996,36.65,35.040000000000006
477,37.425000000000004,34.375,34.775,36.36666666666667,36.75,35.14
478,37.525000000000006,34.5,34.875,36.46666666666667,36.875,35.2
479,37.625,34.65,34.95,36.56666666666666,37.025,35.32
480,37.925000000000004,34.900000000000006,35.175,36.733333333333334,37.3,35.480000000000004
481,38.3,35.25,35.425000000000004,37.06666666666666,37.724999999999994,35.879999999999995
482,38.7,35.575,35.7,37.53333333333333,38.075,36.18
483,38.8,35.675,35.8,37.833333333333336,38.15,36.32000000000001
484,38.425,35.375,35.7,37.666666666666664,37.9,36.12
485,38.2,35.2,35.650000000000006,37.3,37.625,35.940000000000005
486,38.175,35.35,35.775,37.233333333333334,37.725,36.08
487,38.275000000000006,35.375,35.85,37.333333333333336,37.800000000000004,36.14
488,38.25,35.325,35.875,37.333333333333336,37.800000000000004,36.14
489,38.25,35.375,35.925000000000004,37.333333333333336,37.825,36.160000000000004
490,38.475,35.575,36.150000000000006,37.56666666666666,38.1,36.42
491,38.55,35.7,36.224999999999994,37.7,38.2,36.46
492,38.5,35.7,36.224999999999994,37.7,38.15,36.44
493,38.349999999999994,35.675,36.375,37.56666666666666,38.1,36.44
494,38.474999999999994,35.825,36.575,37.63333333333333,38.275000000000006,36.519999999999996
495,38.599999999999994,36.05,36.9,37.8,38.575,36.78
496,38.775000000000006,36.175,37.025000000000006,38.0,38.725,36.92
497,38.825,36.224999999999994,37.125,38.06666666666666,38.75,36.92
498,38.825,36.25,37.175,38.13333333333333,38.775,36.96
499,38.85,36.325,37.3,38.13333333333333,38.85,37.019999999999996
500,38.95,36.375,37.375,38.166666666666664,38.95,37.04
501,39.075,36.5,37.525,38.266666666666666,39.075,37.160000000000004
502,39.25,36.650000000000006,37.575,38.400000000000006,39.3,37.32
