wavelength,S10 Irrad 1,S10 Irrad 2,S10 Irrad 3,S10 Irrad 4,S10 Irrad 5,S10 Irrad 6,S10 Irrad 7,S10 Irrad 8,S10 Postheat,S10 Preheat,blank
363,0.70475,0.73075,0.7335,0.7714000000000001,0.7382500000000001,0.739,0.7304999999999999,0.703,0.533,0.4995,0.013
364,0.702,0.722,0.72675,0.7642,0.7312500000000001,0.73125,0.723,0.697,0.5317500000000001,0.5,0.012
365,0.6957500000000001,0.7175,0.7202500000000001,0.7567999999999999,0.723,0.7224999999999999,0.7165,0.692,0.527,0.4975,0.011
366,0.69125,0.7125,0.71575,0.7514000000000001,0.7165,0.7162499999999999,0.712,0.688,0.52675,0.49449999999999994,0.011
367,0.6877500000000001,0.70875,0.71075,0.746,0.713,0.7124999999999999,0.7064999999999999,0.684,0.526,0.494,0.011
368,0.6835,0.70175,0.7047499999999999,0.7390000000000001,0.7055,0.70525,0.6992499999999999,0.679,0.52375,0.4905,0.011
369,0.6779999999999999,0.697,0.698,0.7316,0.6992499999999999,0.6992499999999999,0.692,0.674,0.52075,0.48674999999999996,0.011
370,0.6737500000000001,0.6925,0.6944999999999999,0.7276,0.69425,0.6935,0.688,0.669,0.52,0.48575,0.011
371,0.671,0.68925,0.6910000000000001,0.7236,0.692,0.6900000000000001,0.6835,0.666,0.51925,0.48575,0.011
372,0.6677500000000001,0.6855,0.6859999999999999,0.7183999999999999,0.68775,0.685,0.681,0.664,0.5175,0.4845,0.01
373,0.6637500000000001,0.6805,0.68025,0.7125999999999999,0.6815,0.6795,0.6745,0.661,0.517,0.4815,0.011
374,0.66075,0.67525,0.675,0.7061999999999999,0.6757500000000001,0.673,0.6692500000000001,0.655,0.51475,0.48075,0.011
375,0.6577500000000001,0.6735000000000001,0.67275,0.703,0.67225,0.67075,0.6660000000000001,0.651,0.5137499999999999,0.48075,0.011
376,0.65825,0.6735,0.672,0.7031999999999999,0.6725,0.6712500000000001,0.6657500000000001,0.651,0.51575,0.48075,0.011
377,0.6615,0.67425,0.6732500000000001,0.7034,0.674,0.6720000000000002,0.6667500000000001,0.653,0.52025,0.484,0.01
378,0.6625,0.6745000000000001,0.6737500000000001,0.704,0.6747500000000001,0.6715,0.667,0.653,0.52375,0.48949999999999994,0.01
379,0.661,0.6735,0.6712500000000001,0.7018,0.6735,0.6695000000000001,0.66675,0.653,0.52425,0.49025,0.01
380,0.6580000000000001,0.66925,0.6675000000000001,0.6974,0.6675,0.66425,0.661,0.648,0.524,0.49,0.011
381,0.65275,0.665,0.662,0.6918,0.66225,0.658,0.6555,0.643,0.52225,0.48725,0.011
382,0.65,0.6607500000000001,0.6595,0.6883999999999999,0.6585000000000001,0.6547499999999999,0.652,0.639,0.52125,0.48624999999999996,0.011
383,0.649,0.66025,0.657,0.6868000000000001,0.65725,0.65375,0.6507499999999999,0.638,0.5217499999999999,0.48649999999999993,0.012
384,0.64825,0.6585000000000001,0.65575,0.6824,0.6555,0.65225,0.6495000000000001,0.636,0.522,0.48649999999999993,0.011
385,0.647,0.65725,0.65375,0.6809999999999999,0.654,0.6505,0.6472500000000001,0.634,0.5217499999999999,0.48649999999999993,0.011
386,0.6455,0.65625,0.6512500000000001,0.678,0.6515,0.64975,0.64625,0.632,0.5217499999999999,0.48675,0.011
387,0.644,0.655,0.65025,0.6776000000000001,0.65075,0.648,0.644,0.63,0.52275,0.48725,0.011
388,0.64175,0.6515000000000001,0.6475,0.6736000000000001,0.6485,0.6425,0.64,0.628,0.52275,0.48725,0.011
389,0.63775,0.6475,0.642,0.6678000000000001,0.64175,0.6355,0.636,0.624,0.5217499999999999,0.48549999999999993,0.011
390,0.6267499999999999,0.634,0.628,0.6542,0.6272500000000001,0.62125,0.62125,0.61,0.5109999999999999,0.4744999999999999,0.01
391,0.62,0.6272500000000001,0.62175,0.6494,0.622,0.6174999999999999,0.6154999999999999,0.602,0.5095,0.4705,0.012
392,0.61825,0.6255000000000001,0.62,0.6456,0.61875,0.61575,0.61275,0.601,0.50725,0.47,0.012
393,0.6154999999999999,0.6227499999999999,0.6154999999999999,0.64,0.6165,0.612,0.61225,0.598,0.50575,0.46875,0.012
394,0.61325,0.6194999999999999,0.61475,0.6392,0.6165,0.6094999999999999,0.6094999999999999,0.597,0.50625,0.46875,0.012
395,0.61275,0.619,0.61325,0.6384000000000001,0.6145,0.60725,0.607,0.596,0.506,0.46925,0.011
396,0.6092500000000001,0.6162500000000001,0.6094999999999999,0.6346,0.60975,0.6047499999999999,0.60375,0.591,0.50525,0.4685,0.011
397,0.60575,0.6135,0.60475,0.629,0.6064999999999999,0.60025,0.599,0.587,0.50375,0.4675,0.011
398,0.60275,0.60825,0.602,0.6255999999999999,0.6034999999999999,0.597,0.59575,0.585,0.50325,0.46675,0.011
399,0.6007499999999999,0.60725,0.59975,0.6228,0.60025,0.5935,0.59375,0.584,0.503,0.46675,0.011
400,0.598,0.60425,0.5965,0.621,0.598,0.59125,0.5907499999999999,0.582,0.5022500000000001,0.466,0.011
401,0.59525,0.6005,0.59175,0.616,0.5954999999999999,0.588,0.5864999999999999,0.579,0.5005,0.465,0.011
402,0.5924999999999999,0.5965,0.58975,0.6132,0.5912499999999999,0.5845,0.584,0.577,0.4995,0.46299999999999997,0.011
403,0.59075,0.5954999999999999,0.588,0.6108,0.5894999999999999,0.582,0.58175,0.575,0.49849999999999994,0.4625,0.01
404,0.59,0.595,0.58775,0.6108,0.5894999999999999,0.58175,0.5812499999999999,0.575,0.49950000000000006,0.46225000000000005,0.01
405,0.59,0.59425,0.5874999999999999,0.6106,0.5894999999999999,0.581,0.5804999999999999,0.575,0.5,0.46225000000000005,0.01
406,0.5894999999999999,0.59275,0.5862499999999999,0.6085999999999999,0.588,0.58075,0.5792499999999999,0.573,0.5005,0.4625,0.011
407,0.58775,0.5912499999999999,0.58275,0.6048,0.5865,0.5792499999999999,0.5774999999999999,0.571,0.5,0.4625,0.01
408,0.58525,0.5882499999999999,0.5802499999999999,0.6026,0.5824999999999999,0.57375,0.5752499999999999,0.567,0.499,0.4615,0.01
409,0.583,0.586,0.5765,0.5996,0.5804999999999999,0.5704999999999999,0.5725,0.564,0.49749999999999994,0.46025,0.009
410,0.5825,0.5842499999999999,0.575,0.5980000000000001,0.5792499999999999,0.57,0.5707499999999999,0.564,0.49749999999999994,0.46025,0.009
411,0.5812499999999999,0.5834999999999999,0.5745,0.5966,0.5782499999999999,0.56975,0.569,0.562,0.49749999999999994,0.4605,0.009
412,0.5802499999999999,0.5822499999999999,0.57275,0.5955999999999999,0.57725,0.5665,0.56725,0.56,0.49749999999999994,0.4605,0.009
413,0.5772499999999999,0.5800000000000001,0.5695,0.594,0.5745,0.5645,0.5645,0.558,0.49724999999999997,0.4605,0.009
414,0.5752499999999999,0.5792499999999999,0.5672499999999999,0.5906,0.57275,0.562,0.5625,0.556,0.497,0.45925,0.01
415,0.5742499999999999,0.5767499999999999,0.5654999999999999,0.588,0.5705,0.5585,0.5605,0.555,0.49524999999999997,0.45875000000000005,0.009
416,0.57125,0.574,0.5619999999999999,0.5841999999999999,0.56775,0.556,0.5582499999999999,0.553,0.494,0.45825000000000005,0.007
417,0.5684999999999999,0.5714999999999999,0.55975,0.5818,0.56475,0.5537500000000001,0.556,0.55,0.49349999999999994,0.4575,0.007
418,0.5665,0.568,0.55775,0.58,0.5627500000000001,0.551,0.552,0.549,0.49275,0.456,0.007
419,0.564,0.566,0.5545,0.577,0.56,0.5485000000000001,0.55025,0.547,0.4915,0.45525,0.007
420,0.5627500000000001,0.56475,0.55225,0.5751999999999999,0.5587500000000001,0.54725,0.5477500000000001,0.545,0.491,0.454,0.007
421,0.5615,0.5630000000000001,0.5517500000000001,0.5748,0.558,0.54625,0.5475,0.544,0.4905,0.4545,0.007
422,0.5615,0.56275,0.5515000000000001,0.5737999999999999,0.55775,0.546,0.5475,0.544,0.491,0.45475000000000004,0.008
423,0.5599999999999999,0.56225,0.5502500000000001,0.573,0.5562500000000001,0.5435,0.5462500000000001,0.541,0.491,0.45475000000000004,0.008
424,0.5595,0.5605,0.5495000000000001,0.5711999999999999,0.5547500000000001,0.5425,0.5450000000000002,0.54,0.49049999999999994,0.455,0.008
425,0.559,0.5595,0.5485,0.57,0.554,0.5415,0.54375,0.539,0.49075,0.455,0.008
426,0.5567500000000001,0.5587500000000001,0.547,0.569,0.5537500000000001,0.541,0.5422500000000001,0.539,0.491,0.45575,0.008
427,0.5557500000000001,0.5567500000000001,0.5457500000000001,0.5674,0.5535000000000001,0.54,0.54125,0.539,0.49075,0.45575,0.009
428,0.5555,0.556,0.54425,0.5668,0.5522500000000001,0.5387500000000001,0.54,0.538,0.49075,0.456,0.009
429,0.5545,0.5535,0.5435,0.5656000000000001,0.5502500000000001,0.5365000000000001,0.53775,0.537,0.491,0.45575,0.009
430,0.5522500000000001,0.55225,0.541,0.5636,0.5485,0.5355000000000001,0.5365000000000001,0.534,0.491,0.455,0.009
431,0.5515000000000001,0.5512500000000001,0.53925,0.5616,0.54725,0.53325,0.536,0.533,0.49024999999999996,0.45475000000000004,0.009
432,0.55,0.5487500000000001,0.5377500000000001,0.5598,0.54525,0.53075,0.5335000000000001,0.53,0.49,0.4545,0.009
433,0.5487500000000001,0.5465,0.53525,0.558,0.544,0.5297499999999999,0.532,0.528,0.48975,0.45425,0.009
434,0.547,0.5457500000000001,0.5335000000000001,0.5554,0.5417500000000001,0.52825,0.5295000000000001,0.528,0.489,0.453,0.009
435,0.54625,0.544,0.5325,0.553,0.54125,0.5262500000000001,0.52825,0.527,0.488,0.4525,0.009
436,0.544,0.5425000000000001,0.5302500000000001,0.5516000000000001,0.54,0.5245000000000001,0.527,0.525,0.487,0.4515,0.008
437,0.542,0.5405000000000001,0.52825,0.5498000000000001,0.538,0.5225,0.52525,0.523,0.48624999999999996,0.45075,0.008
438,0.5407500000000001,0.5385000000000001,0.5262500000000001,0.5478000000000001,0.5367500000000001,0.521,0.523,0.521,0.4855,0.4495,0.008
439,0.5385,0.536,0.5235000000000001,0.5456,0.5345,0.518,0.52075,0.52,0.484,0.449,0.008
440,0.5365,0.535,0.52175,0.5434000000000001,0.5325,0.5125000000000001,0.519,0.518,0.4835,0.4485,0.008
441,0.535,0.5342500000000001,0.521,0.543,0.5315,0.5125000000000001,0.5177499999999999,0.516,0.483,0.448,0.008
442,0.5345,0.534,0.52,0.5418000000000001,0.531,0.51275,0.5165000000000001,0.515,0.48325,0.44825,0.008
443,0.53325,0.532,0.5185000000000001,0.5406000000000001,0.52925,0.51275,0.516,0.514,0.48325,0.44825,0.008
444,0.5315000000000001,0.5305000000000001,0.517,0.5388000000000001,0.5282500000000001,0.5122500000000001,0.5137499999999999,0.512,0.48249999999999993,0.447,0.008
445,0.53075,0.52825,0.51475,0.5366000000000001,0.52575,0.51,0.5117499999999999,0.51,0.4815,0.44625,0.008
446,0.529,0.52675,0.51225,0.5348,0.5242500000000001,0.50725,0.508,0.508,0.481,0.4445,0.008
447,0.52725,0.5245000000000001,0.511,0.5336000000000001,0.52275,0.506,0.5077499999999999,0.508,0.48050000000000004,0.44425,0.008
448,0.526,0.5242500000000001,0.5105000000000001,0.5324000000000001,0.52225,0.50575,0.50725,0.507,0.48,0.44425,0.008
449,0.5255000000000001,0.52275,0.5089999999999999,0.5308,0.52125,0.50525,0.5065000000000001,0.505,0.48,0.444,0.008
450,0.5235000000000001,0.5215,0.50725,0.5296,0.51925,0.5042500000000001,0.5042500000000001,0.504,0.47925,0.4435,0.008
451,0.52225,0.51925,0.506,0.5276,0.51825,0.5022500000000001,0.50275,0.502,0.478,0.44275,0.008
452,0.5205,0.518,0.5045,0.5268,0.517,0.50025,0.5017499999999999,0.501,0.47724999999999995,0.44225,0.008
453,0.51925,0.51675,0.503,0.5247999999999999,0.5155000000000001,0.49874999999999997,0.50075,0.499,0.47675,0.442,0.008
454,0.5185,0.5157499999999999,0.50225,0.523,0.5145,0.49774999999999997,0.49950000000000006,0.498,0.476,0.44125000000000003,0.008
455,0.51675,0.514,0.50075,0.5224,0.51325,0.496,0.49749999999999994,0.497,0.47525,0.4405,0.008
456,0.51475,0.512,0.49850000000000005,0.521,0.51125,0.493,0.49575,0.495,0.4744999999999999,0.43925,0.008
457,0.5125,0.5097499999999999,0.4955,0.5178,0.509,0.49150000000000005,0.49275,0.492,0.47250000000000003,0.4375,0.008
458,0.5092500000000001,0.5065,0.492,0.5148,0.50675,0.4885,0.48924999999999996,0.491,0.47024999999999995,0.434,0.008
459,0.507,0.5042500000000001,0.48925,0.512,0.50475,0.486,0.487,0.488,0.46875,0.43274999999999997,0.008
460,0.50625,0.5042500000000001,0.48824999999999996,0.512,0.504,0.48524999999999996,0.48675,0.487,0.4685,0.432,0.008
461,0.50625,0.504,0.48849999999999993,0.512,0.50425,0.48575,0.48675,0.487,0.469,0.4335,0.008
462,0.50625,0.50325,0.48824999999999996,0.5118,0.504,0.48575,0.487,0.486,0.469,0.43375,0.009
463,0.505,0.5015000000000001,0.48775,0.5102,0.50275,0.48574999999999996,0.4855,0.485,0.46875,0.43374999999999997,0.009
464,0.50225,0.49975,0.48550000000000004,0.5096,0.50175,0.484,0.48324999999999996,0.482,0.46775,0.43224999999999997,0.009
465,0.501,0.49825,0.48375,0.5072000000000001,0.49975,0.482,0.4815,0.48,0.4665,0.43124999999999997,0.009
466,0.49925,0.497,0.48224999999999996,0.5048,0.49849999999999994,0.48,0.48024999999999995,0.478,0.465,0.43075,0.009
467,0.49875,0.496,0.48075,0.5044000000000001,0.498,0.47924999999999995,0.47850000000000004,0.478,0.46425,0.43025,0.009
468,0.49775,0.495,0.47975,0.5035999999999999,0.496,0.47774999999999995,0.4774999999999999,0.477,0.4635,0.43,0.009
469,0.49624999999999997,0.494,0.47924999999999995,0.5025999999999999,0.4945,0.4764999999999999,0.47624999999999995,0.475,0.46325,0.42924999999999996,0.009
470,0.49574999999999997,0.49224999999999997,0.47650000000000003,0.5014,0.49325,0.475,0.47475,0.474,0.46225000000000005,0.42824999999999996,0.009
471,0.49224999999999997,0.49,0.47550000000000003,0.499,0.49124999999999996,0.4735,0.47274999999999995,0.473,0.4605,0.42674999999999996,0.009
472,0.49,0.488,0.473,0.4968,0.49,0.47175,0.47050000000000003,0.47,0.45925,0.42574999999999996,0.008
473,0.489,0.487,0.47025,0.4948,0.48875,0.47000000000000003,0.46975,0.467,0.458,0.42325,0.008
474,0.487,0.486,0.46849999999999997,0.49260000000000004,0.487,0.46825,0.46799999999999997,0.465,0.45725,0.42275,0.009
475,0.485,0.484,0.46749999999999997,0.491,0.48550000000000004,0.46625000000000005,0.46625,0.464,0.456,0.42174999999999996,0.009
476,0.483,0.482,0.46575,0.48979999999999996,0.4825,0.46475,0.46425,0.463,0.45475000000000004,0.4205,0.009
477,0.48224999999999996,0.47974999999999995,0.46325000000000005,0.48860000000000003,0.481,0.463,0.462,0.461,0.453,0.4185,0.009
478,0.48025,0.478,0.46125,0.48600000000000004,0.47974999999999995,0.46125,0.46,0.459,0.4515,0.417,0.009
479,0.478,0.47575,0.459,0.48440000000000005,0.47775,0.4595,0.4585,0.458,0.45025,0.416,0.009
480,0.4744999999999999,0.47324999999999995,0.4555,0.48200000000000004,0.47524999999999995,0.4565,0.45475000000000004,0.455,0.44675,0.413,0.009
481,0.47,0.46825000000000006,0.44925000000000004,0.4772,0.47075,0.45175000000000004,0.4495,0.45,0.44275000000000003,0.4085,0.009
482,0.4645,0.46275,0.44325,0.472,0.46475,0.44625000000000004,0.443,0.445,0.43724999999999997,0.40275,0.008
483,0.461,0.46,0.43975000000000003,0.4692,0.4615,0.44275,0.44025,0.443,0.4345,0.3995,0.008
484,0.4625,0.461,0.4405,0.4704,0.46275,0.4445,0.44225,0.445,0.43625,0.4015,0.007
485,0.46625,0.46425000000000005,0.44525000000000003,0.4742,0.46675,0.44875,0.447,0.447,0.4395,0.4075,0.007
486,0.46624999999999994,0.46399999999999997,0.44625000000000004,0.47319999999999995,0.4665,0.449,0.4475,0.447,0.4405,0.40775,0.008
487,0.4645,0.46199999999999997,0.44375,0.471,0.46375,0.44625,0.44425,0.445,0.4385,0.40575,0.008
488,0.4645,0.4615,0.4435,0.471,0.4635,0.44625,0.444,0.445,0.4385,0.40575,0.008
489,0.46375,0.4615,0.4435,0.4702,0.46325,0.44575,0.444,0.444,0.43875000000000003,0.40599999999999997,0.009
490,0.461,0.45875,0.4405,0.4678,0.4605,0.44325000000000003,0.44125000000000003,0.441,0.43625,0.40399999999999997,0.009
491,0.45775000000000005,0.45575000000000004,0.43724999999999997,0.4648,0.45725,0.44025000000000003,0.438,0.439,0.43324999999999997,0.40075000000000005,0.008
492,0.458,0.456,0.4375,0.46579999999999994,0.45825,0.441,0.439,0.439,0.43425,0.40225,0.008
493,0.45825000000000005,0.456,0.43825,0.4662,0.459,0.44175,0.4405,0.438,0.43525,0.4035,0.008
494,0.457,0.4545,0.43675,0.465,0.457,0.43925000000000003,0.43875000000000003,0.434,0.434,0.40325,0.008
495,0.4535,0.4505,0.433,0.4606,0.45325,0.4365,0.43474999999999997,0.432,0.43025,0.40025,0.008
496,0.45,0.447,0.43,0.45780000000000004,0.45125000000000004,0.43374999999999997,0.43175,0.429,0.42825,0.3965,0.009
497,0.4485,0.44575000000000004,0.429,0.457,0.4505,0.43324999999999997,0.431,0.428,0.42674999999999996,0.3955,0.009
498,0.44825000000000004,0.4455,0.42875,0.45620000000000005,0.44975,0.43274999999999997,0.43025,0.427,0.4265,0.3955,0.009
499,0.44675,0.4445,0.4275,0.4558,0.449,0.43125,0.4295,0.426,0.4255,0.395,0.009
500,0.44525,0.44325000000000003,0.426,0.4544,0.44725,0.43,0.42775,0.423,0.424,0.39375,0.009
501,0.44375,0.4415,0.42424999999999996,0.45280000000000004,0.4455,0.42874999999999996,0.426,0.422,0.42274999999999996,0.39249999999999996,0.009
502,0.44225,0.43975,0.42174999999999996,0.45100000000000007,0.443,0.42625,0.423,0.42,0.421,0.3915,0.01
503,0.44,0.438,0.4195,0.4484,0.441,0.42425,0.421,0.418,0.419,0.3895,0.009
504,0.43875,0.437,0.418,0.44720000000000004,0.43975,0.423,0.4195,0.417,0.4175,0.38849999999999996,0.009
505,0.437,0.43475,0.41624999999999995,0.4462,0.43875000000000003,0.4215,0.41825,0.416,0.417,0.38725,0.009
506,0.43524999999999997,0.43325,0.41425,0.4438,0.436,0.4195,0.4175,0.414,0.416,0.3855,0.009
507,0.43324999999999997,0.431,0.412,0.44239999999999996,0.434,0.4175,0.4145,0.412,0.41425,0.384,0.009
508,0.431,0.43,0.40975,0.4412,0.4325,0.4155,0.41250000000000003,0.411,0.4125,0.38225,0.009
509,0.4295,0.4285,0.40800000000000003,0.43899999999999995,0.43,0.4135,0.41125,0.409,0.41075,0.3805,0.009
510,0.428,0.427,0.407,0.438,0.42925,0.413,0.4095,0.408,0.40925,0.37975000000000003,0.009
511,0.427,0.426,0.406,0.437,0.42774999999999996,0.41275,0.40875,0.407,0.4085,0.3795,0.009
512,0.42624999999999996,0.4255,0.40499999999999997,0.4364,0.4275,0.41125,0.40825,0.406,0.40825,0.379,0.009
513,0.42575,0.42424999999999996,0.40499999999999997,0.43600000000000005,0.42574999999999996,0.41,0.4075,0.405,0.40775,0.37875,0.009
514,0.424,0.42324999999999996,0.40325,0.43479999999999996,0.42475,0.40924999999999995,0.40625,0.405,0.4065,0.37725000000000003,0.009
515,0.42075,0.41975,0.39975,0.43220000000000003,0.42275,0.40650000000000003,0.40325,0.403,0.404,0.37475,0.009
516,0.418,0.418,0.39725,0.43019999999999997,0.42,0.40375,0.40125,0.4,0.40075000000000005,0.37349999999999994,0.009
517,0.41774999999999995,0.41725,0.39625,0.42860000000000004,0.418,0.403,0.39975000000000005,0.398,0.39975000000000005,0.371,0.009
518,0.4175,0.41725,0.3965000000000001,0.42860000000000004,0.41824999999999996,0.40275000000000005,0.39975000000000005,0.398,0.4,0.37175,0.009
519,0.418,0.41725,0.39725,0.4288,0.41875,0.40349999999999997,0.4,0.398,0.401,0.37249999999999994,0.009
520,0.418,0.41700000000000004,0.3965000000000001,0.42800000000000005,0.4185,0.403,0.4,0.398,0.40125000000000005,0.37249999999999994,0.009
521,0.4165,0.41525,0.3945,0.4258,0.41675,0.4015000000000001,0.3985,0.395,0.40049999999999997,0.37224999999999997,0.01
522,0.41375,0.412,0.39175000000000004,0.4248,0.41325,0.399,0.3955000000000001,0.392,0.398,0.36849999999999994,0.009
523,0.41100000000000003,0.409,0.38775000000000004,0.42160000000000003,0.409,0.395,0.39225000000000004,0.389,0.39475,0.36525,0.009
524,0.408,0.407,0.3855,0.4194,0.40725,0.39325000000000004,0.38950000000000007,0.387,0.392,0.36324999999999996,0.009
525,0.40549999999999997,0.4045,0.3835,0.417,0.40599999999999997,0.39125,0.38775000000000004,0.385,0.38925,0.361,0.008
526,0.40249999999999997,0.40225000000000005,0.3815,0.4149999999999999,0.403,0.38775000000000004,0.3855,0.382,0.38750000000000007,0.35774999999999996,0.009
527,0.40175,0.40175,0.38025000000000003,0.4152,0.40249999999999997,0.387,0.38375000000000004,0.381,0.38675000000000004,0.35774999999999996,0.009
528,0.40425,0.40425,0.38175000000000003,0.418,0.40575,0.39175000000000004,0.386,0.383,0.38849999999999996,0.36274999999999996,0.009
529,0.40700000000000003,0.4055,0.387,0.42000000000000004,0.40974999999999995,0.39525,0.39075,0.385,0.39175000000000004,0.36750000000000005,0.009
530,0.4075,0.40575,0.38725,0.41879999999999995,0.40850000000000003,0.39475000000000005,0.39075,0.385,0.392,0.36575,0.009
531,0.40425,0.40275,0.38249999999999995,0.4149999999999999,0.40475,0.39,0.38675000000000004,0.383,0.38775000000000004,0.36150000000000004,0.009
532,0.40225,0.40175,0.38025,0.41419999999999996,0.4035,0.389,0.38525,0.382,0.38675000000000004,0.3605,0.009
533,0.40225,0.4015,0.38050000000000006,0.4144,0.4035,0.389,0.38550000000000006,0.381,0.387,0.361,0.009
534,0.40225,0.40125000000000005,0.381,0.414,0.403,0.389,0.38550000000000006,0.381,0.387,0.36124999999999996,0.009
535,0.40149999999999997,0.401,0.38,0.4138,0.401,0.38725,0.38425000000000004,0.379,0.38625000000000004,0.36,0.01
