wavelength,S7 Clean,S7 Unclean
190,1.6982500000000003,1.6824999999999999
191,1.736,1.72325
192,1.76075,1.7485000000000002
193,1.77275,1.7685
194,1.77875,1.778
195,1.78525,1.78525
196,1.79425,1.78925
197,1.7985,1.794
198,1.8005,1.79825
199,1.801,1.79575
200,1.79075,1.7912499999999998
201,1.7824999999999998,1.7825
202,1.774,1.77225
203,1.7595,1.7567499999999998
204,1.74025,1.73725
205,1.714,1.70675
206,1.6829999999999998,1.672
207,1.64175,1.6295
208,1.5965000000000003,1.58425
209,1.54675,1.5334999999999999
210,1.494,1.482
211,1.442,1.42825
212,1.3885,1.37475
213,1.3365,1.3239999999999998
214,1.287,1.27425
215,1.2665000000000002,1.25475
216,1.23275,1.2197500000000001
217,1.189,1.1767499999999997
218,1.1437499999999998,1.133
219,1.104,1.092
220,1.06575,1.0524999999999998
221,1.031,1.01775
222,0.9984999999999999,0.98625
223,0.96375,0.949
224,0.9384999999999999,0.92325
225,0.92,0.905
226,0.907,0.8922500000000001
227,0.89825,0.8832499999999999
228,0.896,0.88125
229,0.9,0.8845000000000001
230,0.90425,0.89025
231,0.91,0.8967499999999999
232,0.9185000000000001,0.9052500000000001
233,0.92825,0.9137500000000001
234,0.9395,0.9237500000000001
235,0.9509999999999998,0.93675
236,0.9624999999999999,0.9472499999999999
237,0.974,0.9582499999999999
238,0.984,0.96825
239,0.9909999999999999,0.9764999999999999
240,0.9955,0.98175
241,0.9984999999999999,0.98425
242,1.00125,0.9849999999999999
243,1.0022499999999999,0.9862500000000001
244,1.00075,0.9855
245,0.9875,0.9722500000000001
246,0.96925,0.95375
247,0.954,0.9385
248,0.9422499999999999,0.9235000000000001
249,0.9292500000000001,0.9107500000000001
250,0.91125,0.894
251,0.8862500000000001,0.86925
252,0.86025,0.84325
253,0.8385,0.8215
254,0.817,0.80125
255,0.7957500000000001,0.7795000000000001
256,0.7747499999999999,0.757
257,0.7545000000000001,0.735
258,0.7344999999999999,0.71525
259,0.71375,0.694
260,0.6982499999999999,0.6787500000000001
261,0.6892499999999999,0.6695
262,0.68425,0.663
263,0.6755,0.655
264,0.666,0.64625
265,0.6577500000000001,0.6385000000000001
266,0.649,0.6292500000000001
267,0.64125,0.622
268,0.63575,0.6167499999999999
269,0.6315,0.613
270,0.627,0.6085
271,0.62175,0.6025
272,0.619,0.60025
273,0.61925,0.60075
274,0.61925,0.60175
275,0.61875,0.6012500000000001
276,0.6167499999999999,0.598
277,0.6152500000000001,0.5957499999999999
278,0.6147499999999999,0.595
279,0.6147499999999999,0.595
280,0.6127499999999999,0.5934999999999999
281,0.6105,0.5892499999999999
282,0.60825,0.588
283,0.60825,0.5874999999999999
284,0.60825,0.5872499999999999
285,0.60775,0.587
286,0.6064999999999999,0.584
287,0.60525,0.5834999999999999
288,0.605,0.583
289,0.603,0.5822499999999999
290,0.59875,0.5774999999999999
291,0.597,0.5765
292,0.5965,0.5765
293,0.5965,0.576
294,0.59425,0.5744999999999999
295,0.592,0.5732499999999999
296,0.59075,0.572
297,0.5904999999999999,0.5705
298,0.5902499999999999,0.57075
299,0.591,0.5714999999999999
300,0.591,0.5712499999999999
301,0.5902499999999999,0.5687499999999999
302,0.5892499999999999,0.56675
303,0.5882499999999999,0.5665
304,0.5865,0.56375
305,0.585,0.56075
306,0.58,0.559
307,0.57675,0.55525
308,0.5734999999999999,0.5515000000000001
309,0.5722499999999999,0.5505
310,0.5722499999999999,0.5505
311,0.5715,0.5497500000000001
312,0.5707499999999999,0.5485
313,0.5687499999999999,0.546
314,0.56575,0.5435000000000001
315,0.5662499999999999,0.5455
316,0.5675,0.5465
317,0.5665,0.5437500000000001
318,0.5635,0.5407500000000001
319,0.5627500000000001,0.54025
320,0.5627500000000001,0.54
321,0.558,0.5345
322,0.551,0.5285
323,0.55,0.5269999999999999
324,0.5525,0.52975
325,0.5537500000000001,0.531
326,0.5545000000000001,0.532
327,0.5545000000000001,0.531
328,0.5525,0.52875
329,0.5495,0.52575
330,0.54625,0.522
331,0.54375,0.5195000000000001
332,0.5435000000000001,0.519
333,0.544,0.52
334,0.5447500000000001,0.51975
335,0.5437500000000001,0.51925
336,0.54225,0.51675
337,0.541,0.5157499999999999
338,0.541,0.5155000000000001
339,0.5395,0.51375
340,0.537,0.51025
341,0.534,0.507
342,0.5322500000000001,0.5045
343,0.5335000000000001,0.505
344,0.5365,0.5085
345,0.5382500000000001,0.5102500000000001
346,0.5382500000000001,0.50975
347,0.5355000000000001,0.507
348,0.534,0.504
349,0.533,0.5035
350,0.5317500000000001,0.502
351,0.53025,0.50025
352,0.52925,0.499
353,0.52775,0.498
354,0.527,0.49675
355,0.52625,0.49650000000000005
356,0.5275,0.4985
357,0.5295000000000001,0.49975
358,0.528,0.49924999999999997
359,0.52725,0.49775
360,0.53025,0.5025
361,0.53775,0.5085
362,0.5395000000000001,0.50925
363,0.5385000000000001,0.51
364,0.53775,0.5075000000000001
365,0.53625,0.506
366,0.5367500000000001,0.50575
367,0.5355000000000001,0.50525
368,0.53325,0.50225
369,0.5315000000000001,0.50025
370,0.53125,0.5
371,0.53125,0.49950000000000006
372,0.53125,0.49874999999999997
373,0.52975,0.49775
374,0.529,0.49724999999999997
375,0.52875,0.4965
376,0.5345,0.50075
377,0.539,0.5045000000000001
378,0.53925,0.5085
379,0.539,0.50825
380,0.53825,0.50725
381,0.5375000000000001,0.50625
382,0.538,0.50625
383,0.53825,0.5065
384,0.5385,0.50675
385,0.54,0.5075
386,0.5407500000000001,0.5095
387,0.5415000000000001,0.50975
388,0.54125,0.508
389,0.54,0.50775
390,0.5322500000000001,0.5005000000000001
391,0.5289999999999999,0.495
392,0.52725,0.49224999999999997
393,0.52675,0.4915
394,0.52675,0.49175
395,0.52625,0.49150000000000005
396,0.5242500000000001,0.491
397,0.52275,0.49
398,0.52275,0.48975
399,0.52275,0.48949999999999994
400,0.522,0.488
401,0.52075,0.48775
402,0.52,0.487
403,0.52025,0.48674999999999996
404,0.5205,0.48775
405,0.5215000000000001,0.48824999999999996
406,0.52125,0.48824999999999996
407,0.52075,0.488
408,0.52025,0.4875
409,0.52,0.48675
410,0.52,0.48675
411,0.52,0.487
412,0.519,0.487
413,0.5185,0.487
414,0.518,0.487
415,0.5175000000000001,0.48649999999999993
416,0.5165,0.48524999999999996
417,0.51525,0.48475
418,0.5145000000000001,0.4835
419,0.5145000000000001,0.483
420,0.5137499999999999,0.4815
421,0.5137499999999999,0.48175
422,0.5137499999999999,0.48249999999999993
423,0.5135,0.48249999999999993
424,0.51325,0.48275
425,0.51275,0.48275
426,0.5125,0.48275
427,0.5125,0.483
428,0.512,0.483
429,0.51125,0.483
430,0.51125,0.48275
431,0.5105,0.48224999999999996
432,0.5097499999999999,0.48124999999999996
433,0.50825,0.48075
434,0.50825,0.48050000000000004
435,0.5077499999999999,0.47975
436,0.507,0.47925
437,0.5062500000000001,0.47825
438,0.50525,0.4775
439,0.5050000000000001,0.47675
440,0.50475,0.47675
441,0.5045,0.4765
442,0.50325,0.47624999999999995
443,0.501,0.47575
444,0.501,0.47475
445,0.5,0.47424999999999995
446,0.49975,0.47324999999999995
447,0.4995,0.4725
448,0.499,0.47224999999999995
449,0.49774999999999997,0.4715
450,0.497,0.47024999999999995
451,0.4965,0.46975
452,0.4955,0.46924999999999994
453,0.49524999999999997,0.46875
454,0.49450000000000005,0.46775
455,0.49374999999999997,0.46675
456,0.4925,0.46599999999999997
457,0.491,0.46425
458,0.48924999999999996,0.462
459,0.4885,0.46125
460,0.4885,0.46125
461,0.48824999999999996,0.46125
462,0.48675,0.4605
463,0.48574999999999996,0.46
464,0.48449999999999993,0.458
465,0.48349999999999993,0.45725
466,0.483,0.4565
467,0.482,0.45575000000000004
468,0.48024999999999995,0.4545
469,0.4795,0.45375000000000004
470,0.478,0.45225000000000004
471,0.47675,0.451
472,0.47624999999999995,0.44925000000000004
473,0.47524999999999995,0.44775
474,0.47375,0.44725000000000004
475,0.4715,0.445
476,0.47075,0.444
477,0.46900000000000003,0.44225000000000003
478,0.46799999999999997,0.4415
479,0.46675,0.43975
480,0.463,0.43675
481,0.4585,0.43124999999999997
482,0.45525,0.4275
483,0.4545,0.42724999999999996
484,0.458,0.431
485,0.4585,0.433
486,0.4565,0.4305
487,0.45625000000000004,0.4295
488,0.45625000000000004,0.43025
489,0.45475,0.42874999999999996
490,0.4515,0.4255
491,0.451,0.42425
492,0.4515,0.426
493,0.45025,0.42575
494,0.44825,0.4225
495,0.44525000000000003,0.4195
496,0.444,0.41774999999999995
497,0.4435,0.4175
498,0.4425,0.417
499,0.442,0.41624999999999995
500,0.44025,0.41525
501,0.439,0.41375
502,0.43775000000000003,0.412
503,0.43674999999999997,0.4105
504,0.436,0.41
505,0.43474999999999997,0.4085
506,0.4335,0.40625
507,0.43175,0.40525
508,0.4305,0.404
509,0.42975,0.403
510,0.42874999999999996,0.40149999999999997
511,0.428,0.40125
512,0.428,0.40075000000000005
513,0.42725,0.40025
514,0.42525,0.39775
515,0.42274999999999996,0.39475000000000005
516,0.42124999999999996,0.393
517,0.42074999999999996,0.39275000000000004
518,0.42074999999999996,0.393
519,0.42074999999999996,0.3935
520,0.42024999999999996,0.39225
521,0.418,0.3895
522,0.41575,0.387
523,0.41274999999999995,0.38449999999999995
524,0.411,0.383
525,0.40925,0.38
526,0.4065,0.37775
527,0.40750000000000003,0.37875000000000003
528,0.412,0.38275
529,0.41274999999999995,0.38449999999999995
530,0.41100000000000003,0.38275000000000003
531,0.408,0.37950000000000006
532,0.40825,0.379
533,0.408,0.379
534,0.40725,0.3775
535,0.40549999999999997,0.37649999999999995
536,0.405,0.3755
537,0.40275,0.37374999999999997
538,0.399,0.369
539,0.3945,0.36624999999999996
540,0.39525000000000005,0.366
541,0.3985,0.36849999999999994
542,0.399,0.3695
543,0.399,0.3695
544,0.39725,0.368
545,0.39675000000000005,0.36724999999999997
546,0.396,0.36650000000000005
547,0.3955000000000001,0.36650000000000005
548,0.39425000000000004,0.36574999999999996
549,0.39325000000000004,0.36324999999999996
550,0.39075000000000004,0.361
551,0.38949999999999996,0.359
552,0.389,0.35850000000000004
553,0.38825,0.358
554,0.387,0.35774999999999996
555,0.386,0.35649999999999993
556,0.385,0.35550000000000004
557,0.38350000000000006,0.354
558,0.38249999999999995,0.35275
559,0.38125,0.3515
560,0.376,0.34724999999999995
561,0.37375,0.34475
562,0.37150000000000005,0.34299999999999997
563,0.3695,0.34075
564,0.36850000000000005,0.33999999999999997
565,0.36724999999999997,0.33975
566,0.36749999999999994,0.34
567,0.3675,0.339
568,0.36575,0.33825000000000005
569,0.364,0.33625000000000005
570,0.36375,0.33575
571,0.36375,0.336
572,0.36375,0.33575
573,0.36350000000000005,0.33575
574,0.36274999999999996,0.33425
575,0.363,0.3345
576,0.363,0.3345
577,0.36275,0.3345
578,0.362,0.3335
579,0.36050000000000004,0.33225
580,0.35925,0.3315
581,0.35824999999999996,0.3305
582,0.357,0.329
583,0.356,0.32825
584,0.35524999999999995,0.328
585,0.35424999999999995,0.32675
586,0.35375,0.32575
587,0.353,0.32475000000000004
588,0.35174999999999995,0.32425
589,0.3515,0.324
590,0.35125,0.324
591,0.351,0.3235
592,0.35,0.3215
593,0.34824999999999995,0.32025
594,0.34650000000000003,0.31825
595,0.346,0.318
596,0.34625,0.31875000000000003
597,0.347,0.31925000000000003
598,0.34750000000000003,0.32
599,0.34725,0.319
600,0.34525,0.31725000000000003
601,0.34324999999999994,0.31575000000000003
602,0.34099999999999997,0.3135
603,0.34,0.313
604,0.34125000000000005,0.313
605,0.34175,0.31475
606,0.34175,0.3145
607,0.3405,0.31375000000000003
608,0.33975,0.312
609,0.34025,0.31175
610,0.34025,0.312
611,0.34025,0.31224999999999997
612,0.34025,0.3125
613,0.33975,0.31125
614,0.33875,0.3105
615,0.33825,0.30975
616,0.33675000000000005,0.30925
617,0.33625,0.3085
618,0.3355,0.30824999999999997
619,0.335,0.30775
620,0.334,0.30674999999999997
621,0.33325000000000005,0.30524999999999997
622,0.3325,0.3045
623,0.3315,0.30375
624,0.331,0.303
625,0.33,0.302
626,0.33025,0.302
627,0.3305,0.3025
628,0.3305,0.3025
629,0.33025,0.30224999999999996
630,0.33,0.30175
631,0.329,0.3015
632,0.328,0.30025
633,0.3275,0.29975
634,0.32725000000000004,0.29975
635,0.32725000000000004,0.2995
636,0.32675000000000004,0.29874999999999996
637,0.3265,0.29824999999999996
638,0.326,0.29775
639,0.32525000000000004,0.297
640,0.32475,0.29624999999999996
641,0.3235,0.29574999999999996
642,0.32275,0.29474999999999996
643,0.322,0.2945
644,0.32175000000000004,0.29375
645,0.32075,0.29274999999999995
646,0.32025,0.2925
647,0.32,0.2925
648,0.31975000000000003,0.29175
649,0.319,0.291
650,0.3185,0.29025
651,0.31775000000000003,0.28975
652,0.31725000000000003,0.28975
653,0.317,0.2895
654,0.31675,0.28874999999999995
655,0.316,0.28825
656,0.31525000000000003,0.28724999999999995
657,0.3135,0.286
658,0.313,0.28524999999999995
659,0.313,0.28524999999999995
660,0.31375000000000003,0.28524999999999995
661,0.314,0.286
662,0.31425,0.286
663,0.31425,0.286
664,0.31375000000000003,0.28550000000000003
665,0.31325000000000003,0.28474999999999995
666,0.312,0.28375
667,0.311,0.283
668,0.31025,0.28274999999999995
669,0.31025,0.2825
670,0.31025,0.28225
671,0.31025,0.28175
672,0.3095,0.2815
673,0.309,0.28099999999999997
674,0.309,0.28075
675,0.3085,0.28
676,0.30775,0.279
677,0.3065,0.27825
678,0.30575,0.278
679,0.3055,0.27725
680,0.3055,0.27725
681,0.3055,0.2775
682,0.30575,0.2775
683,0.3055,0.2775
684,0.3055,0.27725
685,0.30525,0.27675000000000005
686,0.3045,0.27625
687,0.30375,0.276
688,0.303,0.2755
689,0.303,0.2745
690,0.30225,0.2745
691,0.30225,0.27425
692,0.30175,0.2735
693,0.301,0.273
694,0.3005,0.2725
695,0.2995,0.2715
696,0.29825,0.27
697,0.29625,0.2685
698,0.296,0.26875000000000004
699,0.2965,0.269
700,0.29724999999999996,0.26975000000000005
701,0.29774999999999996,0.26975000000000005
702,0.298,0.26975000000000005
703,0.2985,0.27
704,0.29775,0.26975000000000005
705,0.29674999999999996,0.26925
706,0.2965,0.269
707,0.2955,0.26875000000000004
708,0.295,0.268
709,0.295,0.267
710,0.29425,0.267
711,0.29374999999999996,0.26675000000000004
712,0.29374999999999996,0.2665
713,0.293,0.26625
714,0.29274999999999995,0.265
715,0.29225,0.265
716,0.29225,0.2645
717,0.29225,0.26475000000000004
718,0.292,0.26425
719,0.29174999999999995,0.26425
720,0.2915,0.26425
721,0.29124999999999995,0.26375000000000004
722,0.2905,0.26375000000000004
723,0.29,0.263
724,0.28924999999999995,0.2625
725,0.28875,0.2615
726,0.288,0.26075000000000004
727,0.288,0.26
728,0.28674999999999995,0.25975000000000004
729,0.28575,0.2595
730,0.2855,0.25925
731,0.284,0.25925
732,0.2835,0.25925
733,0.2835,0.2595
734,0.28375,0.25925
735,0.28375,0.25925
736,0.2835,0.2595
737,0.28375,0.2595
738,0.28325,0.2585
739,0.28325,0.25825
740,0.28325,0.25825
741,0.28325,0.2575
742,0.28324999999999995,0.257
743,0.28275,0.257
744,0.283,0.2565
745,0.28275,0.25625
746,0.2825,0.2555
747,0.28200000000000003,0.2555
748,0.28200000000000003,0.2555
749,0.28175,0.25475000000000003
750,0.28099999999999997,0.25475000000000003
751,0.28075,0.254
752,0.28099999999999997,0.254
753,0.28075,0.254
754,0.27999999999999997,0.25375000000000003
755,0.2795,0.25375000000000003
756,0.27925,0.254
757,0.27975,0.25375000000000003
758,0.27975,0.25275000000000003
759,0.27999999999999997,0.253
760,0.28025,0.25275000000000003
761,0.27975,0.2525
762,0.27875,0.2525
763,0.278,0.2505
764,0.27675000000000005,0.24975
765,0.2775,0.24975
766,0.2775,0.2505
767,0.2775,0.2505
768,0.27825,0.25075000000000003
769,0.27775,0.25175000000000003
770,0.27725,0.25175000000000003
771,0.277,0.25175000000000003
772,0.277,0.2515
773,0.276,0.25125
774,0.2765,0.24925
775,0.27675,0.249
776,0.2765,0.24875
777,0.276,0.248
778,0.27575000000000005,0.24875
779,0.275,0.24825
780,0.27525,0.24825
781,0.2755,0.24875
782,0.2755,0.249
783,0.27525,0.24775
784,0.274,0.2475
785,0.27425,0.248
786,0.27325,0.248
787,0.2735,0.2465
788,0.27325,0.245
789,0.27275000000000005,0.24475
790,0.27175000000000005,0.24425
791,0.271,0.24375
792,0.2705,0.24275
793,0.2705,0.243
794,0.27075000000000005,0.243
795,0.27125,0.243
796,0.27175000000000005,0.24325
797,0.27225,0.24375
798,0.27225,0.24425
799,0.272,0.2445
800,0.27175000000000005,0.24425
801,0.27025,0.24375
802,0.26925,0.243
803,0.2675,0.2415
804,0.267,0.24025
805,0.26525,0.23925
806,0.264,0.23925
807,0.264,0.2385
808,0.26375000000000004,0.23775
809,0.26375000000000004,0.23775
810,0.26325,0.23775
811,0.2635,0.2375
812,0.26275000000000004,0.23725
813,0.2615,0.23675
814,0.26125,0.2365
815,0.262,0.2365
816,0.26225,0.236
817,0.2625,0.23450000000000001
818,0.262,0.234
819,0.26075000000000004,0.2325
820,0.26025,0.2325
821,0.257,0.2315
822,0.25025,0.2265
823,0.2485,0.22525
824,0.25175000000000003,0.22825
825,0.25425,0.2325
826,0.25525,0.23324999999999999
827,0.257,0.233
828,0.257,0.231
829,0.25725,0.2315
830,0.25725,0.23175
831,0.25725,0.232
832,0.25675000000000003,0.232
833,0.25625,0.2295
834,0.252,0.228
835,0.253,0.229
836,0.255,0.23
837,0.2555,0.23025
838,0.256,0.23025
839,0.25625,0.22975
840,0.2565,0.22975
841,0.2545,0.2295
842,0.2545,0.229
843,0.25525,0.22875
844,0.25525,0.2295
845,0.255,0.2295
846,0.2555,0.22925
847,0.25575000000000003,0.23025
848,0.2565,0.22975
849,0.256,0.22975
850,0.25825,0.22925
851,0.25775000000000003,0.228
852,0.25725,0.2285
853,0.257,0.2305
854,0.2565,0.22975
855,0.2565,0.2285
856,0.256,0.2285
857,0.25375000000000003,0.22875
858,0.2545,0.22875
859,0.2545,0.2285
860,0.255,0.2285
861,0.255,0.22925
862,0.256,0.22875
863,0.25525,0.22875
864,0.25425,0.22825
865,0.25175000000000003,0.2275
866,0.251,0.2275
867,0.25075000000000003,0.227
868,0.2505,0.2265
869,0.2505,0.22625
870,0.2505,0.22625
871,0.25025,0.22625
872,0.2495,0.22625
873,0.2495,0.225
874,0.24925,0.22475
875,0.24875,0.2245
876,0.24875,0.22375
877,0.24925,0.22375
878,0.24875,0.22375
879,0.24675,0.2235
880,0.24475,0.22275
881,0.24225,0.22025
882,0.23925,0.2195
883,0.24125,0.21975
884,0.24325,0.2205
885,0.24375,0.2195
886,0.2435,0.22025
887,0.244,0.219
888,0.244,0.2185
889,0.244,0.2185
890,0.24425,0.21875
891,0.244,0.2195
892,0.24375,0.21925
893,0.244,0.21925
894,0.24375,0.21925
895,0.242,0.21925
896,0.24175,0.21925
897,0.242,0.21925
898,0.242,0.219
899,0.2415,0.21925
900,0.24225,0.2195
901,0.24175,0.21925
902,0.242,0.21875
903,0.242,0.21875
904,0.2405,0.2185
905,0.241,0.21875
906,0.242,0.22025
907,0.24,0.219
908,0.2405,0.21925
909,0.24125,0.219
910,0.24125,0.21675
911,0.241,0.21725
912,0.241,0.21725
913,0.241,0.21725
914,0.24125,0.21725
915,0.24075,0.217
916,0.24025,0.217
917,0.2405,0.2175
918,0.23975,0.2175
919,0.2385,0.217
920,0.23875,0.217
921,0.24,0.2165
922,0.23975,0.215
923,0.24,0.21525
924,0.24,0.21625
925,0.24,0.21625
926,0.24,0.21625
927,0.23925,0.216
928,0.23975,0.216
929,0.23975,0.2165
930,0.2395,0.2165
931,0.23925,0.21575
932,0.2395,0.21525
933,0.24,0.2155
934,0.2395,0.216
935,0.23925,0.216
936,0.23825,0.21625
937,0.23825,0.2165
938,0.23825,0.2165
939,0.23825,0.21575
940,0.23875,0.216
941,0.23825,0.21675
942,0.23825,0.21675
943,0.23825,0.21625
944,0.2375,0.21525
945,0.237,0.21525
946,0.23725,0.21525
947,0.2375,0.2155
948,0.2375,0.21525
949,0.2375,0.215
950,0.2445,0.2215
951,0.2525,0.22875
952,0.25475000000000003,0.23075
953,0.25475000000000003,0.2315
954,0.255,0.23249999999999998
955,0.258,0.23324999999999999
956,0.259,0.23475
957,0.2605,0.236
958,0.26175000000000004,0.2375
959,0.2635,0.24
960,0.264,0.2415
961,0.2645,0.24275
962,0.26575000000000004,0.244
963,0.2665,0.24425
964,0.26775000000000004,0.24575
965,0.26875000000000004,0.24675
966,0.27,0.248
967,0.2715,0.2495
968,0.27375000000000005,0.2515
969,0.27575000000000005,0.2535
970,0.2795,0.25675000000000003
971,0.27975,0.25725
972,0.27975,0.25725
973,0.27825,0.25475000000000003
974,0.27775,0.2535
975,0.2765,0.25275000000000003
976,0.275,0.253
977,0.2745,0.253
978,0.274,0.252
979,0.2715,0.248
980,0.26575000000000004,0.24475
981,0.25975000000000004,0.23875
982,0.253,0.23424999999999999
983,0.249,0.23099999999999998
984,0.24825,0.23124999999999998
985,0.252,0.23225
986,0.2575,0.23399999999999999
987,0.26175000000000004,0.24125
988,0.26775000000000004,0.24525
989,0.27025,0.24625
990,0.26975000000000005,0.24625
991,0.26925,0.246
992,0.267,0.245
993,0.26525,0.2435
994,0.25875000000000004,0.24125
995,0.25525,0.23725
996,0.25025,0.22925
997,0.241,0.228
998,0.243,0.2275
999,0.24475,0.22525
1000.00,0.24775,0.22625
1001.00,0.254,0.22825
1002.00,0.25625,0.23125
1003.00,0.25675000000000003,0.2345
1004.00,0.25675000000000003,0.235
1005.00,0.25775000000000003,0.23525
1006.00,0.258,0.2365
1007.00,0.25825,0.2365
1008.00,0.2595,0.237
1009.00,0.25875000000000004,0.237
1010.00,0.25875000000000004,0.2365
1011.00,0.25925,0.23675
1012.00,0.25875000000000004,0.23625
1013.00,0.25875000000000004,0.23625
1014.00,0.25825,0.2355
1015.00,0.25775000000000003,0.23425
1016.00,0.257,0.2345
1017.00,0.25675000000000003,0.233
1018.00,0.257,0.23349999999999999
1019.00,0.2575,0.2345
1020.00,0.2585,0.2355
1021.00,0.259,0.23675
1022.00,0.26075000000000004,0.23875
1023.00,0.26175000000000004,0.23975
1024.00,0.26325,0.2415
1025.00,0.2655,0.242
1026.00,0.2655,0.243
1027.00,0.26675000000000004,0.2445
1028.00,0.2685,0.245
1029.00,0.269,0.245
1030.00,0.26975000000000005,0.245
1031.00,0.2705,0.24525
1032.00,0.27025,0.2465
1033.00,0.27,0.247
1034.00,0.27075000000000005,0.24725
1035.00,0.273,0.24725
1036.00,0.27325,0.24825
1037.00,0.27375000000000005,0.2505
1038.00,0.27525,0.25275000000000003
1039.00,0.27575000000000005,0.254
1040.00,0.27675000000000005,0.25575000000000003
1041.00,0.28025,0.25625
1042.00,0.28075,0.25675000000000003
1043.00,0.28125,0.259
1044.00,0.28424999999999995,0.25925
1045.00,0.284,0.2585
1046.00,0.284,0.25875000000000004
1047.00,0.28375,0.2585
1048.00,0.2835,0.25875000000000004
1049.00,0.284,0.259
1050.00,0.28400000000000003,0.26
1051.00,0.28375,0.25975000000000004
1052.00,0.28325,0.261
1053.00,0.28425,0.26
1054.00,0.28475,0.26025
1055.00,0.2845,0.26175000000000004
1056.00,0.2855,0.26275000000000004
1057.00,0.28875,0.2655
1058.00,0.29025,0.2685
1059.00,0.29624999999999996,0.2715
1060.00,0.3005,0.2745
1061.00,0.30124999999999996,0.27575000000000005
1062.00,0.302,0.2765
1063.00,0.3025,0.27725
1064.00,0.3035,0.2775
1065.00,0.30424999999999996,0.278
1066.00,0.30425,0.27849999999999997
1067.00,0.3045,0.281
1068.00,0.30425,0.28200000000000003
1069.00,0.30525,0.28250000000000003
1070.00,0.30724999999999997,0.28225
1071.00,0.31075,0.28225
1072.00,0.31074999999999997,0.28224999999999995
1073.00,0.308,0.2825
1074.00,0.308,0.28374999999999995
1075.00,0.3105,0.28525
1076.00,0.31225,0.28525
1077.00,0.312,0.287
1078.00,0.31375000000000003,0.287
1079.00,0.31375000000000003,0.28925
1080.00,0.31224999999999997,0.28875
1081.00,0.3125,0.2885
1082.00,0.31225,0.28824999999999995
1083.00,0.312,0.29024999999999995
1084.00,0.3155,0.29174999999999995
1085.00,0.31375,0.29125
1086.00,0.31225,0.28874999999999995
1087.00,0.3115,0.288
1088.00,0.31375,0.29
1089.00,0.3135,0.29175
1090.00,0.3175,0.292
1091.00,0.32025,0.293
1092.00,0.3175,0.294
1093.00,0.31725000000000003,0.28825
1094.00,0.317,0.29024999999999995
1095.00,0.3145,0.29074999999999995
1096.00,0.31275,0.291
1097.00,0.3125,0.29125
1098.00,0.31525000000000003,0.29474999999999996
1099.00,0.3195,0.29674999999999996
1100.00,0.24375000000000002,0.13025
